"","Species","Limb.Width","Limb.Length","Observer","Limb.Volume"
"338","Drosophila subobscura",3.07299072004451,9.99387805119066,"A",74.1218797495499
"339","Drosophila subobscura",3.13049481077852,9.75485939508608,"A",75.0821796411289
"340","Drosophila subobscura",3.01115810375623,10.8637725180983,"A",77.3637767151861
"341","Drosophila subobscura",3.0725109749144,10.5815430424437,"A",78.4559291169142
"342","Drosophila subobscura",2.98743549002176,11.2641957675077,"A",78.9563644691575
"343","Drosophila subobscura",3.44564601141882,8.5653606910149,"A",79.8687437807489
"344","Drosophila subobscura",2.91863582606558,12.0989086499602,"A",80.9460940500476
"345","Drosophila subobscura",3.4093956903169,8.86987156308088,"A",80.9770643475041
"346","Drosophila subobscura",3.38592045315908,9.14918262160518,"A",82.380738225859
"347","Drosophila subobscura",3.18281743821934,10.3951006293202,"A",82.7069559671326
"348","Drosophila subobscura",3.05828159549005,11.5657264054466,"A",84.9606327732076
"349","Drosophila subobscura",3.36690933142283,9.74548162281048,"A",86.7672894918025
"350","Drosophila subobscura",3.52400381180891,9.10214109199393,"A",88.7781689752977
"351","Drosophila subobscura",3.45152610135869,9.98033675687578,"A",93.3807592783716
"352","Drosophila subobscura",3.34401849654064,10.7147249127192,"A",94.1040357129112
"353","Drosophila subobscura",3.60206091519464,9.33773607646067,"A",95.1554313124494
"354","Drosophila subobscura",3.53163357768487,9.88667008842848,"A",96.8481207972027
"355","Drosophila subobscura",3.57499471123103,9.8565282915418,"A",98.938349578926
"356","Drosophila subobscura",3.52316616829743,10.5705299343509,"A",103.051162577474
"357","Drosophila subobscura",3.54799170736236,10.9363688693714,"A",108.125523596892
"358","Drosophila subobscura",3.64012458352914,10.6445291216435,"A",110.776803977565
"359","Drosophila subobscura",2.15749911376846,10.2628669212493,"B",37.519740915506
"360","Drosophila subobscura",2.57734649754015,8.57792330186189,"B",44.752536748116
"361","Drosophila subobscura",2.53981358464185,9.0397419283737,"B",45.7983252522823
"362","Drosophila subobscura",2.6278698111542,8.91052366939429,"B",48.3282201534104
"363","Drosophila subobscura",2.44305871030889,10.8308256066468,"B",50.7714132158535
"364","Drosophila subobscura",2.73264717161958,8.66414278472094,"B",50.8139088389718
"365","Drosophila subobscura",2.66042986327592,9.90527716577636,"B",55.0630345574864
"366","Drosophila subobscura",2.68646698998531,9.81824732890009,"B",55.6527804094343
"367","Drosophila subobscura",2.61935794583189,10.396922943763,"B",56.0253279946283
"368","Drosophila subobscura",2.72731618372101,10.1438443551449,"B",59.260244279613
"369","Drosophila subobscura",2.57621905874817,11.5816036975005,"B",60.3704146803106
"370","Drosophila subobscura",2.78498554122522,10.1663184870034,"B",61.9297721208522
"371","Drosophila subobscura",3.01652978198945,8.68319751451219,"B",62.0561454211528
"372","Drosophila subobscura",2.80706166503462,10.2030680373099,"B",63.1429067497956
"373","Drosophila subobscura",2.67025921761953,11.4930372865251,"B",64.3622981544203
"374","Drosophila subobscura",2.82738458363296,10.2516199910003,"B",64.3653524965737
"375","Drosophila subobscura",3.02066331717263,9.01583048325404,"B",64.6100774923476
"376","Drosophila subobscura",2.89085304153333,10.0563039285777,"B",66.0055267045437
"377","Drosophila subobscura",3.07843115668722,8.88071370804486,"B",66.0992669008871
"378","Drosophila subobscura",3.12135947955007,8.86758425372302,"B",67.8551447559085
"379","Drosophila subobscura",2.93504953830394,10.1213447940027,"B",68.4792464448369
"380","Drosophila subobscura",2.82587864330337,11.129539284117,"B",69.8029991030607
"381","Drosophila subobscura",2.94647502466853,10.3385908559646,"B",70.4947473695948
"382","Drosophila subobscura",2.84653596593755,11.1178317417756,"B",70.7527507931114
"383","Drosophila subobscura",2.86898626208358,11.3002304149841,"B",73.0523376321064
"384","Drosophila subobscura",2.90229917617855,11.0567061504718,"B",73.1475873396709
"385","Drosophila subobscura",3.08143947532673,9.90987438230134,"B",73.9035523870034
"386","Drosophila subobscura",2.71924944719318,12.8618343411894,"B",74.6948897915196
"387","Drosophila subobscura",3.02449460651176,10.5082352680331,"B",75.4962356685459
"388","Drosophila subobscura",3.26644201152229,9.08962359509189,"B",76.1703034860429
"389","Drosophila subobscura",3.04302213540628,10.4766867930809,"B",76.1945774530114
"390","Drosophila subobscura",3.33217185728113,8.87850803804174,"B",77.4256139520501
"391","Drosophila subobscura",2.9775095040573,11.1288959315529,"B",77.4904665065694
"392","Drosophila subobscura",3.23420471925294,9.67686301892964,"B",79.4986013058734
"393","Drosophila subobscura",3.20136544592579,10.2622999336547,"B",82.6047632820148
"394","Drosophila subobscura",3.14754851074673,10.6720171009916,"B",83.0388370723214
"395","Drosophila subobscura",3.22730156159405,10.3007986069606,"B",84.2635736694451
"396","Drosophila subobscura",3.32004467982716,9.8761980861257,"B",85.5002786129921
"397","Drosophila subobscura",3.47241225332475,9.29806239641488,"B",88.0531501666579
"398","Drosophila subobscura",3.38035884008939,9.92868526113382,"B",89.1060588265406
"399","Drosophila subobscura",3.39268153253169,10.1028444109952,"B",91.3313202377903
"400","Drosophila subobscura",3.55004000935638,9.31176625880344,"B",92.1697570083617
"401","Drosophila subobscura",3.23632738369432,11.5672692516869,"B",95.153687253972
"402","Drosophila subobscura",3.68877489448002,9.21569357002316,"B",98.4877495477356
"403","Drosophila subobscura",3.8816136121198,8.36343150152488,"B",98.9689562259156
"404","Drosophila subobscura",3.59250333531873,9.80485663506957,"B",99.3860634826632
"405","Drosophila subobscura",3.714886305265,9.26738780637354,"B",100.447300968124
"406","Drosophila subobscura",3.84561052487049,8.77257037409544,"B",101.893701142039
"407","Drosophila subobscura",3.50147980088373,10.7352083505549,"B",103.372164446382
"408","Drosophila subobscura",3.44708179639619,11.3857641585155,"B",106.256435537308
"409","Drosophila subobscura",3.67545403354741,11.7578759070406,"B",124.750054797585
"410","Drosophila subobscura",1.98511588163567,8.35790470336219,"C",25.867771986089
"411","Drosophila subobscura",2.02875490998866,9.02900032187595,"C",29.1869502402307
"412","Drosophila subobscura",1.87421666566286,11.0558500791047,"C",30.5015291723566
"413","Drosophila subobscura",2.13644401881972,8.79850364860203,"C",31.5414558328721
"414","Drosophila subobscura",2.05250401384811,10.3112463828725,"C",34.116861765208
"415","Drosophila subobscura",2.29874790981785,8.42019907493434,"C",34.9457958539332
"416","Drosophila subobscura",2.34749228160927,9.52198497839261,"C",41.2121924687426
"417","Drosophila subobscura",2.44179809409581,9.59866345440931,"C",44.9490116742612
"418","Drosophila subobscura",2.4517900164059,9.91585519864213,"C",46.8151697073577
"419","Drosophila subobscura",2.41251290694865,10.2857968346079,"C",47.0183207401895
"420","Drosophila subobscura",2.7941462632892,7.70508963782316,"C",47.2460874025384
"421","Drosophila subobscura",2.42472536954098,10.4197210716902,"C",48.1139583186908
"422","Drosophila subobscura",2.53047892024175,9.83615291759372,"C",49.4675727237341
"423","Drosophila subobscura",2.67873732396064,8.95969273405575,"C",50.4944045674536
"424","Drosophila subobscura",2.64631549622011,9.44504114147345,"C",51.9489740759533
"425","Drosophila subobscura",2.98415911942852,7.58959415694339,"C",53.0826245914288
"426","Drosophila subobscura",2.54962767333577,10.4335430274655,"C",53.2690830746932
"427","Drosophila subobscura",2.6483096200874,9.8044647156079,"C",54.0071531965139
"428","Drosophila subobscura",2.38397747930201,12.3394594184337,"C",55.0795409785484
"429","Drosophila subobscura",2.84465053424537,9.22603543216579,"C",58.6357981658226
"430","Drosophila subobscura",2.93729970157482,9.16071316982527,"C",62.0748514456085
"431","Drosophila subobscura",3.10025808886945,8.31970503170353,"C",62.8048971803859
"432","Drosophila subobscura",3.14334119960183,8.72197226939658,"C",67.68425182217
"433","Drosophila subobscura",3.00651481468295,9.80544499074715,"C",69.6119637470055
"434","Drosophila subobscura",3.10378369615653,9.27671125288659,"C",70.1886380375928
"435","Drosophila subobscura",2.86412407526029,11.2054647076086,"C",72.1943830234459
"436","Drosophila subobscura",2.91570740133079,11.1057381061,"C",74.1523958736833
"437","Drosophila subobscura",3.31835749756774,8.63427268452732,"C",74.6727225686165
"438","Drosophila subobscura",2.96269462722987,10.8894222591644,"C",75.0703602453442
"439","Drosophila subobscura",3.04793472281079,10.4204431928404,"C",76.0304209185157
"440","Drosophila subobscura",3.0711480806045,10.5170644524333,"C",77.9086952474164
"441","Drosophila subobscura",2.97131047347257,11.6112251613014,"C",80.5126267345632
"442","Drosophila subobscura",3.26255095541084,9.65787771027715,"C",80.7395249877858
"443","Drosophila subobscura",3.1206955790724,10.6316426824235,"C",81.3191938817121
"444","Drosophila subobscura",3.10173237351743,11.0783365653567,"C",83.7091789568295
"445","Drosophila subobscura",3.12815243466027,11.1754073966634,"C",85.8873220320611
"446","Drosophila subobscura",3.17820762372887,10.9369495347649,"C",86.7662084240351
"447","Drosophila subobscura",3.39348431071256,9.59886299652997,"C",86.8163185704126
"448","Drosophila subobscura",3.33542296685944,9.94405445255066,"C",86.8870805391898
"449","Drosophila subobscura",3.21987986955309,10.7303888060269,"C",87.3744948092773
"450","Drosophila subobscura",3.53820049416093,9.25740167181714,"C",91.0214745598042
"451","Drosophila subobscura",3.211070463103,11.27030936905,"C",91.2694409593795
"452","Drosophila subobscura",3.1381665034278,11.902070435361,"C",92.0585992281623
"453","Drosophila subobscura",3.45239255129194,10.3448444363749,"C",96.8398676982386
"454","Drosophila subobscura",3.12488453933426,12.8794524522533,"C",98.776863597516
"455","Drosophila subobscura",3.65022216105009,9.43934246876531,"C",98.7802723548662
"456","Drosophila subobscura",3.57312759108608,9.97208127259038,"C",99.9937232809695
"457","Drosophila subobscura",3.41411099880648,11.0406315115763,"C",101.073910811709
"458","Drosophila subobscura",3.39222523177871,11.2542736531181,"C",101.713058271422
"459","Drosophila subobscura",3.64518019362564,10.6233076764092,"C",110.86325994157
"460","Drosophila subobscura",3.56990954482638,11.6480825207285,"C",116.589313231881
"461","Drosophila suzukii",2.40437581209125,8.29862060923235,"A",37.6790975338803
"462","Drosophila suzukii",2.47304775603938,9.01380089054804,"A",43.2975026790428
"463","Drosophila suzukii",2.41352572700173,9.49791130474409,"A",43.4532091688017
"464","Drosophila suzukii",2.92158206420762,7.14901134020531,"A",47.9260952705072
"465","Drosophila suzukii",2.54814353540858,9.84570300610676,"A",50.2093256366716
"466","Drosophila suzukii",2.46196033934268,10.7851198612663,"A",51.342494146941
"467","Drosophila suzukii",2.65682275514255,9.28445048918191,"A",51.4720245248653
"468","Drosophila suzukii",2.5655056397086,10.074818573724,"A",52.0802503127311
"469","Drosophila suzukii",2.5723296894093,10.0325464016428,"A",52.1379941581105
"470","Drosophila suzukii",2.70988329871253,9.29298781277695,"A",53.5977335881695
"471","Drosophila suzukii",2.90002003123689,8.33575607741183,"A",55.0600846181597
"472","Drosophila suzukii",2.60995060810992,10.4051309159493,"A",55.6675371270019
"473","Drosophila suzukii",2.58294487489037,10.8755734595133,"A",56.986544409922
"474","Drosophila suzukii",3.00330537785771,8.08794237356548,"A",57.2963447943162
"475","Drosophila suzukii",2.64835959474162,10.4979571119988,"A",57.8293861365498
"476","Drosophila suzukii",2.64541051138249,10.6534426349265,"A",58.5552720108136
"477","Drosophila suzukii",3.01232814867472,8.36913121028139,"A",59.6451064823935
"478","Drosophila suzukii",2.90549383720954,9.23226919656815,"A",61.2122379511993
"479","Drosophila suzukii",2.84837340899997,9.68951123103817,"A",61.7426971747895
"480","Drosophila suzukii",2.82897296777968,10.02739058444,"A",63.0282731283332
"481","Drosophila suzukii",2.81733219045957,10.1714890386122,"A",63.4089456288815
"482","Drosophila suzukii",2.74947009169684,10.9048037620913,"A",64.7449255330376
"483","Drosophila suzukii",2.84882200953419,10.2081627817734,"A",65.0680962022811
"484","Drosophila suzukii",2.97200721554053,9.68155012804705,"A",67.1636823204238
"485","Drosophila suzukii",2.97333473479395,9.70987987615852,"A",67.4204034786777
"486","Drosophila suzukii",3.14339842674716,8.71825209817896,"A",67.6578460160044
"487","Drosophila suzukii",2.94411736884153,9.95620973151638,"A",67.778843892274
"488","Drosophila suzukii",2.9543592176352,9.90373279579446,"A",67.8914985939285
"489","Drosophila suzukii",2.95857474281066,9.95130154757306,"A",68.4124050990522
"490","Drosophila suzukii",2.97459536949616,10.0099663962014,"A",69.5629988331084
"491","Drosophila suzukii",3.03417376149408,9.62954389899799,"A",69.6268095824095
"492","Drosophila suzukii",3.07193729750137,9.6092587498364,"A",71.2204089386206
"493","Drosophila suzukii",3.0353494150299,9.9086133377337,"A",71.7001636847919
"494","Drosophila suzukii",3.29693465760901,8.42553351138058,"A",71.9296540304742
"495","Drosophila suzukii",3.08751135611062,9.69756009673364,"A",72.6054946069853
"496","Drosophila suzukii",3.09023316317341,9.73204504114801,"A",72.9922060193662
"497","Drosophila suzukii",3.33077206430415,8.44828361529159,"A",73.6119281264281
"498","Drosophila suzukii",3.01838923270537,10.3701716896299,"A",74.2038286646069
"499","Drosophila suzukii",2.8960493344808,11.2687457069121,"A",74.2296429640144
"500","Drosophila suzukii",3.1622903639798,9.48369599551623,"A",74.4853726272384
"501","Drosophila suzukii",3.03821986353865,10.4592667750652,"A",75.8279856490819
"502","Drosophila suzukii",3.14914473458541,9.90493680532029,"A",77.1483838983419
"503","Drosophila suzukii",3.56852685924805,7.73778125482441,"A",77.3898971251367
"504","Drosophila suzukii",3.57023125295256,7.97513832054588,"A",79.8400500100311
"505","Drosophila suzukii",3.28421437945623,9.48973871195004,"A",80.3909447910625
"506","Drosophila suzukii",3.42341460876124,8.83585554450554,"A",81.3312575869975
"507","Drosophila suzukii",2.99586867923261,11.552712733063,"A",81.4365564073431
"508","Drosophila suzukii",3.09744495456913,10.948660173651,"A",82.500779503019
"509","Drosophila suzukii",3.23849157213572,10.2535947085604,"A",84.4600960378489
"510","Drosophila suzukii",3.28742891618283,10.2068198526109,"A",86.634938772325
"511","Drosophila suzukii",3.19396323984462,10.9617239641245,"A",87.8271054470559
"512","Drosophila suzukii",3.24276105717346,10.6491884129495,"A",87.9500903716496
"513","Drosophila suzukii",3.4671736126477,9.456243414292,"A",89.2811348115721
"514","Drosophila suzukii",3.24716057538001,10.9123759438788,"A",90.3684288743857
"515","Drosophila suzukii",3.59974944956278,9.03413055234868,"A",91.9434491106076
"516","Drosophila suzukii",3.35083242850448,10.5403477500667,"A",92.9501811296359
"517","Drosophila suzukii",3.47823855805286,9.7930312535581,"A",93.0520086103025
"518","Drosophila suzukii",3.3378880434513,10.7228067190447,"A",93.8300377144753
"519","Drosophila suzukii",3.34160647740991,10.7862887760571,"A",94.595947771626
"520","Drosophila suzukii",3.38770903548245,10.6507488077164,"A",96.00243055071
"521","Drosophila suzukii",3.38117902951001,10.8932926054958,"A",97.8104786730344
"522","Drosophila suzukii",3.45783802540771,10.4862876793115,"A",98.4738552841067
"523","Drosophila suzukii",3.33633970988798,11.3248337162622,"A",99.0061663666313
"524","Drosophila suzukii",3.84770640286972,8.64936765219439,"A",100.572232605991
"525","Drosophila suzukii",3.53831624211494,10.3077199188167,"A",101.355141145167
"526","Drosophila suzukii",3.51403499012612,10.5165226716317,"A",101.993901981819
"527","Drosophila suzukii",3.33600283174947,11.6937909150253,"A",102.211091709434
"528","Drosophila suzukii",3.5721962294798,10.2530186070362,"A",102.75719539969
"529","Drosophila suzukii",3.42244520907838,11.388199589064,"A",104.765420281042
"530","Drosophila suzukii",3.94598378846248,9.96458229689556,"A",121.859550844999
"531","Drosophila suzukii",1.92425272045869,10.0561924826325,"B",29.2447341181659
"532","Drosophila suzukii",2.13340863158461,9.50004806810665,"B",33.9596949027126
"533","Drosophila suzukii",2.10187306291979,10.79774123903,"B",37.4658651692558
"534","Drosophila suzukii",2.20950604029685,9.94723893653282,"B",38.1401869681636
"535","Drosophila suzukii",2.24979989873587,9.69113631336003,"B",38.5258624258361
"536","Drosophila suzukii",2.48866048924824,7.99034974299763,"B",38.867533017978
"537","Drosophila suzukii",2.3729963662614,8.89981289549796,"B",39.3608894838738
"538","Drosophila suzukii",2.27552388823159,10.0068752095615,"B",40.695947412359
"539","Drosophila suzukii",2.40092451021643,9.94840450564098,"B",45.0402017596813
"540","Drosophila suzukii",2.59163843564461,9.03018962456705,"B",47.6360317307552
"541","Drosophila suzukii",2.43607365502389,10.5459562865099,"B",49.1537525045013
"542","Drosophila suzukii",2.59954563804504,9.27804154996745,"B",49.2426126639987
"543","Drosophila suzukii",2.46941089770044,10.5430562029879,"B",50.494389273867
"544","Drosophila suzukii",2.53176207154822,10.3001410928863,"B",51.8535905346883
"545","Drosophila suzukii",2.50916016736832,10.511231663495,"B",51.9756893825207
"546","Drosophila suzukii",2.65226792167367,9.58279655232309,"B",52.9440225335605
"547","Drosophila suzukii",2.65730524304135,9.61896157705759,"B",53.3458893913987
"548","Drosophila suzukii",2.79492264316359,8.84534555574646,"B",54.2680566337562
"549","Drosophila suzukii",2.89436549722873,8.44203865797292,"B",55.5448710475546
"550","Drosophila suzukii",2.70585071707613,9.69775900932923,"B",55.7659280953127
"551","Drosophila suzukii",2.64810301377848,10.2700155825209,"B",56.5627785200278
"552","Drosophila suzukii",2.59493744812216,10.7407818781857,"B",56.8040845851084
"553","Drosophila suzukii",2.64939004701357,10.3323150954758,"B",56.9612254832575
"554","Drosophila suzukii",2.97862833575055,8.3237459949578,"B",58.001781586495
"555","Drosophila suzukii",2.83879898323455,9.20167354997258,"B",58.2406193834325
"556","Drosophila suzukii",3.02730902896214,8.1382932023838,"B",58.5782949011347
"557","Drosophila suzukii",2.64037366968733,10.7900886523904,"B",59.0807065919056
"558","Drosophila suzukii",2.70587513117768,10.3025979068422,"B",59.2450587054246
"559","Drosophila suzukii",2.6210796877479,11.0175189092753,"B",59.4475739253868
"560","Drosophila suzukii",2.74676668015895,10.1223463063384,"B",59.9811259183494
"561","Drosophila suzukii",2.94612903736951,8.84599432122145,"B",60.3031594644297
"562","Drosophila suzukii",2.69452185691939,10.5955642047341,"B",60.4195366486058
"563","Drosophila suzukii",2.89035607626051,9.37843409351494,"B",61.5350998605554
"564","Drosophila suzukii",2.92722480736438,9.14594664226254,"B",61.5503743634255
"565","Drosophila suzukii",2.82708656090528,9.83841551497033,"B",61.7580044058954
"566","Drosophila suzukii",2.99846608940884,8.92698222361586,"B",63.0366078347739
"567","Drosophila suzukii",2.86657373030525,9.88469342920854,"B",63.7939243341452
"568","Drosophila suzukii",2.83477227613708,10.2425849963964,"B",64.645129741514
"569","Drosophila suzukii",2.71061079872324,11.3375089447919,"B",65.4247169503137
"570","Drosophila suzukii",2.94884440109654,9.58059435029143,"B",65.4313751551194
"571","Drosophila suzukii",3.10234188054126,8.66433995071762,"B",65.4944767106757
"572","Drosophila suzukii",2.88074229450074,10.2000979123973,"B",66.481841378563
"573","Drosophila suzukii",2.82980935883598,10.6073369455522,"B",66.7130203235725
"574","Drosophila suzukii",2.87131655804453,10.377850085363,"B",67.1984761793399
"575","Drosophila suzukii",2.97519457881921,10.0002529760664,"B",69.5234981300815
"576","Drosophila suzukii",3.09453368028617,9.24518824570461,"B",69.5338165547908
"577","Drosophila suzukii",2.91677612399795,10.6562990336301,"B",71.2036854523347
"578","Drosophila suzukii",3.09724957875386,9.47000211957353,"B",71.3497347096935
"579","Drosophila suzukii",2.94476528376007,10.4881467751693,"B",71.4315389429821
"580","Drosophila suzukii",3.01942258778255,9.97663057674519,"B",71.436730832833
"581","Drosophila suzukii",3.08045489180393,9.65126903164628,"B",71.9289980129792
"582","Drosophila suzukii",2.9026999974414,11.0931176218075,"B",73.4087458341184
"583","Drosophila suzukii",3.00525251890792,10.5885754372251,"B",75.108546238877
"584","Drosophila suzukii",2.89414212800441,11.427247336364,"B",75.1746160997286
"585","Drosophila suzukii",3.02766113515047,10.685016955141,"B",76.9271475320719
"586","Drosophila suzukii",3.21416295585501,9.56001677411089,"B",77.5683080407119
"587","Drosophila suzukii",2.9956156018597,11.1924807521062,"B",78.8839056923439
"588","Drosophila suzukii",3.42392754588971,8.6182929142192,"B",79.3524360674858
"589","Drosophila suzukii",3.07168770745495,10.7112119173067,"B",79.3747942520351
"590","Drosophila suzukii",3.14665100805878,10.2410208038078,"B",79.6398230797015
"591","Drosophila suzukii",3.11299800366404,10.7924205352532,"B",82.1422179742085
"592","Drosophila suzukii",3.31757905199988,9.56922999537512,"B",82.7197921578088
"593","Drosophila suzukii",3.11378692469634,10.9447801812284,"B",83.3440702415873
"594","Drosophila suzukii",3.42471001288834,9.13118724829813,"B",84.1133126346523
"595","Drosophila suzukii",3.44080303654902,9.0933645465665,"B",84.5539905350336
"596","Drosophila suzukii",3.23506289395481,10.338879020728,"B",84.9823608015147
"597","Drosophila suzukii",3.05772348583971,11.7079915887051,"B",85.9743104183527
"598","Drosophila suzukii",3.17704102049062,10.8731876912794,"B",86.197051569928
"599","Drosophila suzukii",3.27870382188283,10.2215672137265,"B",86.3001884326383
"600","Drosophila suzukii",3.27495597794958,10.312377258066,"B",86.8679568501698
"601","Drosophila suzukii",3.28406853605411,10.5295662031689,"B",89.1917704558821
"602","Drosophila suzukii",3.44415753717327,9.82664600802044,"B",91.5506029499003
"603","Drosophila suzukii",3.12927751801717,11.9176287308485,"B",91.6574758564732
"604","Drosophila suzukii",3.24686030028714,11.2935730884355,"B",93.507932411094
"605","Drosophila suzukii",3.51745835114313,9.77631943349724,"B",94.9999096769719
"606","Drosophila suzukii",3.32699177703474,11.2290766469286,"B",97.6196806400915
"607","Drosophila suzukii",3.38294674157209,11.1165291228534,"B",99.9193068778539
"608","Drosophila suzukii",3.63835642465194,9.78799253080318,"B",101.763958907086
"609","Drosophila suzukii",3.67979608397724,10.0765096122047,"B",107.163653303842
"610","Drosophila suzukii",3.7428402985432,10.1419517754259,"B",111.587106462048
"611","Drosophila suzukii",3.89459384279537,9.78238059675304,"B",116.53564461926
"612","Drosophila suzukii",3.92277147591221,9.72939189434373,"B",117.587618759337
"613","Drosophila suzukii",3.8756430439483,11.3543678918067,"B",133.949280240951
"614","Drosophila suzukii",3.75282969065074,12.2983245078737,"B",136.035902267407
"615","Drosophila suzukii",4.42197361962649,9.38090993825944,"B",144.067872422458
"616","Drosophila suzukii",3.93534019473928,12.2282214262389,"B",148.736561888783
"617","Drosophila suzukii",2.00983597635759,9.67135235946495,"C",30.6830352865164
"618","Drosophila suzukii",2.363407958207,7.99419685452582,"C",35.0705120546072
"619","Drosophila suzukii",2.52012556964487,8.10182604578512,"C",40.4126339560382
"620","Drosophila suzukii",2.41130962036279,9.22530228502551,"C",42.1285435003802
"621","Drosophila suzukii",2.49648292010363,9.51139851776292,"C",46.5576936352263
"622","Drosophila suzukii",2.3677979739121,10.610493947047,"C",46.721284314607
"623","Drosophila suzukii",2.49699099645206,10.2447966105878,"C",50.1680447257482
"624","Drosophila suzukii",2.55288912566282,10.2167278031804,"C",52.2956555099914
"625","Drosophila suzukii",2.57096925902308,10.1641583383113,"C",52.7661090833858
"626","Drosophila suzukii",2.57826513107482,10.156589760148,"C",53.0264975758167
"627","Drosophila suzukii",2.52604703806957,10.7271445454403,"C",53.7597054816799
"628","Drosophila suzukii",2.57569819818242,10.3609656656513,"C",53.9858649850262
"629","Drosophila suzukii",2.9105528415713,8.30322462519711,"C",55.2443216341554
"630","Drosophila suzukii",2.52282618972311,11.0963900210562,"C",55.468478849737
"631","Drosophila suzukii",2.85501115010116,8.68933592492957,"C",55.6278257897939
"632","Drosophila suzukii",2.70211374539499,9.89259424806696,"C",56.7292877952861
"633","Drosophila suzukii",2.8034962316095,9.40254912316976,"C",58.041074757303
"634","Drosophila suzukii",2.89674988250456,8.9554297853078,"C",59.0198784269572
"635","Drosophila suzukii",3.02045670915635,8.29052660935899,"C",59.4042107322801
"636","Drosophila suzukii",2.880950571121,9.12472857619684,"C",59.4814367748277
"637","Drosophila suzukii",2.8543867375862,9.39825712787596,"C",60.1399182999275
"638","Drosophila suzukii",2.71826499576653,10.3844670398195,"C",60.2639617435318
"639","Drosophila suzukii",2.64311429655981,10.9949702726583,"C",60.3275694714076
"640","Drosophila suzukii",2.7633340567693,10.0883993618292,"C",60.5032810001315
"641","Drosophila suzukii",2.80542840748744,9.80105747859704,"C",60.5844539734692
"642","Drosophila suzukii",2.79218047846795,9.99624626984759,"C",61.2087909655383
"643","Drosophila suzukii",2.72501549380388,10.6773523382929,"C",62.2717982615503
"644","Drosophila suzukii",2.52661987435675,12.4765682740859,"C",62.555405664965
"645","Drosophila suzukii",2.99839371003203,8.8614068259076,"C",62.5705356805688
"646","Drosophila suzukii",2.76291516904058,10.4635284509082,"C",62.7340235278967
"647","Drosophila suzukii",3.01794061271338,8.78958491998197,"C",62.8752357790945
"648","Drosophila suzukii",2.6257756302281,11.6617332228102,"C",63.1492519210703
"649","Drosophila suzukii",3.14181021448771,8.18259271528829,"C",63.4367187224698
"650","Drosophila suzukii",2.64834031370079,11.599939551621,"C",63.898871825367
"651","Drosophila suzukii",2.73588308903542,11.0079494080909,"C",64.7129765590469
"652","Drosophila suzukii",3.07183450626473,8.73979865874755,"C",64.7719449771916
"653","Drosophila suzukii",2.683352697623,11.6661710947985,"C",65.9741406913883
"654","Drosophila suzukii",3.04388459776296,9.16860484278532,"C",66.7189961072375
"655","Drosophila suzukii",2.85827179898883,10.4012082462257,"C",66.7391577819157
"656","Drosophila suzukii",2.90732256600793,10.0777979794152,"C",66.9024416557722
"657","Drosophila suzukii",2.98939420978143,9.54699516713308,"C",67.0074301115096
"658","Drosophila suzukii",2.64606662923053,12.24636695625,"C",67.343967923158
"659","Drosophila suzukii",2.88706169057218,10.3041489256245,"C",67.4549983802596
"660","Drosophila suzukii",3.00290665729329,9.54105572397383,"C",67.5724987932247
"661","Drosophila suzukii",2.85189112857862,10.7066549174611,"C",68.3926719731027
"662","Drosophila suzukii",3.06745688575616,9.33977774922514,"C",69.0213354182969
"663","Drosophila suzukii",2.88396932585426,10.5906835901687,"C",69.182324215327
"664","Drosophila suzukii",3.08145488962808,9.32224720683184,"C",69.5219788770314
"665","Drosophila suzukii",2.96147490570915,10.1149544483969,"C",69.6738688344133
"666","Drosophila suzukii",3.06237154913735,9.47763727965127,"C",69.8080855254753
"667","Drosophila suzukii",3.00566457428077,9.94825236008362,"C",70.5858583427536
"668","Drosophila suzukii",2.92456704501295,10.5509430867428,"C",70.8768365775259
"669","Drosophila suzukii",3.28117286476076,8.54555332893927,"C",72.2583919859375
"670","Drosophila suzukii",3.34860334314805,8.25478662898395,"C",72.6981143727929
"671","Drosophila suzukii",3.00961284727303,10.2395972836558,"C",72.8440396421223
"672","Drosophila suzukii",3.19104258408807,9.14849475422995,"C",73.1652270123513
"673","Drosophila suzukii",3.13313449780142,9.5848776510061,"C",73.8983143196927
"674","Drosophila suzukii",3.15536963097771,9.48297089116929,"C",74.1540339535965
"675","Drosophila suzukii",3.13360984107046,9.67131956575264,"C",74.5873985247098
"676","Drosophila suzukii",3.0413869303566,10.3859826854367,"C",75.4537495634655
"677","Drosophila suzukii",3.1700627274322,9.8620526672959,"C",77.8382226311315
"678","Drosophila suzukii",2.96139855206808,11.489912291391,"C",79.1407778111509
"679","Drosophila suzukii",3.35382001787139,9.07077948640995,"C",80.1334785666228
"680","Drosophila suzukii",3.2202066357987,9.9791842844879,"C",81.274144236659
"681","Drosophila suzukii",3.08334640322504,10.9410600294961,"C",81.6947071111844
"682","Drosophila suzukii",3.29757542844594,9.59309700160559,"C",81.9291018580173
"683","Drosophila suzukii",3.11662633562664,10.7943334705683,"C",82.3484035873631
"684","Drosophila suzukii",3.37124105296232,9.27902177669945,"C",82.8269537722392
"685","Drosophila suzukii",2.90595957776434,12.5770444306727,"C",83.4156646058356
"686","Drosophila suzukii",3.26982435595456,9.95392393839537,"C",83.5859048170288
"687","Drosophila suzukii",3.18744657858517,10.5079215333204,"C",83.8479660162804
"688","Drosophila suzukii",3.03668600565049,11.6848724233983,"C",84.6279133162453
